,img_url,caption,n_likes_1000,n_comments,age
292,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/120068632_3277784538976362_7278412854786946812_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=iu6VOaHRL6cAX8gI5Sn&edm=APU89FABAAAA&ccb=7-4&oh=232479a7b6dcc45ed0c7a7d482131a0c&oe=61587478&_nc_sid=86f79a,The Calibrate featuring Xetic technology,57k,318,1 year ago
293,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/119976408_326885365059318_4643903378269342540_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=8EtDNEgpa-cAX8_Tb5q&edm=APU89FABAAAA&ccb=7-4&oh=eb31ecf088f34f1e552efa5f58ad2720&oe=615E0BB5&_nc_sid=86f79a,Big cat energy 🐾 Wildcats Collection available now on PUMA.com,94k,164,1 year ago
294,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/120042162_3667511813299736_4952092031866632563_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=sP4gDQWCUC4AX9Cd6mz&edm=APU89FABAAAA&ccb=7-4&oh=664fd06bfca1e3c0ff8b61c3ec09f25d&oe=615D0CDA&_nc_sid=86f79a,One of each surely the play here. Wildcats Collection available now on PUMA.com,186k,413,1 year ago
295,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/119799008_851962828671971_1739577827926668167_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Pdk0zrbC6IQAX8CvpJR&edm=APU89FABAAAA&ccb=7-4&oh=2196942a4eb7e8952f9b0a3a18a4aeea&oe=615DA416&_nc_sid=86f79a,"It started with a game plan, it ended with a trophy🏆. Congratulations @brysondechambeau on your first major championship @usopengolf.",23k,92,1 year ago
296,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/119817524_2716027788669160_4992852130097636834_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=t0Cv6VJ4Ij4AX-UNdVA&edm=APU89FABAAAA&ccb=7-4&oh=f8b66ba3bf4c80fdf52acb4b914efbad&oe=615D87DB&_nc_sid=86f79a,"If you dont match your sneaks, are you even a couple? Wildcats Collection available now on PUMA.com",127k,232,1 year ago
297,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/119930800_330072834943133_3001749821513389674_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=blncIPEwqRQAX-5uu3P&edm=APU89FABAAAA&ccb=7-4&oh=37abee92360227f86c8246ec51b24c0e&oe=615D501D&_nc_sid=86f79a,"Yo these cartoon characters got the @kidsuper x puma collection, did you? SCRAM a cartoon from the mind of KidSuper dropping soon but the collection is out now",79k,108,1 year ago
298,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/119691493_621626238498317_5346613061991497185_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=JLvVO0Elps0AX-4tmVg&edm=APU89FABAAAA&ccb=7-4&oh=287cb841e6de5efa29fba6e806bdfaa7&oe=615CCFBA&_nc_sid=86f79a,I ❤️ @kidsuper,86k,146,1 year ago
299,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/119563457_668362377422705_3355541434105709792_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Z1g2ZiOQkdcAX-EBg09&edm=APU89FABAAAA&ccb=7-4&oh=84f42710dc16caa42d585ee8fa7f08f2&oe=615DCEFA&_nc_sid=86f79a,"I’m excited, @kidsuper is excited, @usainbolt is excited 🎉 PUMA x KidSuper just dropped on PUMA.com",88k,269,1 year ago
300,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/119520416_243331987034203_3065869693632138519_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=1g7ED_gZPQgAX-7gZgW&edm=APU89FABAAAA&ccb=7-4&oh=b4c9f7a0841a03fab35b6ff77971b2d2&oe=615DC23D&_nc_sid=86f79a,I tried to get us to rush these out five months ago so I could drop Tiger King jokes in every caption but noooo nobody ever listens to the social media guy. Anyway Wildcats collection out now (way too late if you ask me),71k,174,1 year ago
301,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/119080370_176010547386644_1433106881266284516_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=PQPIDx6Zr4MAX9nHrV-&edm=APU89FABAAAA&ccb=7-4&oh=d473196b29763a269a55d6b8ab467ca9&oe=615E2188&_nc_sid=86f79a,👑 @neymarjr #KingIsBack,357k,2170,1 year ago
302,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/119435826_1518118011687219_1954821082315805230_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=DLQIgETdPHAAX8b8AMa&edm=APU89FABAAAA&ccb=7-4&oh=f7d0e9ec05330ac373c735e91a275db0&oe=615DE63B&_nc_sid=86f79a,Welcome to the fam @neymarjr #KingIsBack,577k,3662,1 year ago
303,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/119048271_2624772424503971_8300623802673726397_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=SulyEPNdLMIAX_LmFx9&edm=APU89FABAAAA&ccb=7-4&oh=d1c69808ac417751ca9334f3fc1f2e00&oe=615C83BB&_nc_sid=86f79a,"PUMA x TMC. Honoring the vision and legacy of @nipseyhussle.
This Sat 9.12.20 at 12am/et on PUMA.com",60k,1065,1 year ago
304,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118968622_1403606483176801_2155549510585478060_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=j-UwUv_8CY0AX92dveI&edm=APU89FABAAAA&ccb=7-4&oh=6b00fd01798a380d2fe035e3cc4bb9c2&oe=615D39B9&_nc_sid=86f79a,@pumafootball really went in this summer huh 😤,97k,385,1 year ago
305,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118851117_690131458247847_3572662682668177991_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=pIaW93pYMq4AX_6r-NA&edm=APU89FABAAAA&ccb=7-4&oh=0ee6ebf0f2a0f107f10215cd441fada6&oe=615D1062&_nc_sid=86f79a,"Kyron looking 🔥 
Rg: @patypinhanelly_",55k,186,1 year ago
306,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118779526_318449539421839_8739763891472542410_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=jKCzFur-r-8AX-xJE4V&edm=APU89FABAAAA&ccb=7-4&oh=02bcf8956ee8c96765be5bb339d32dd4&oe=615DC0F3&_nc_sid=86f79a,WILD. Kyron Wild Beasts available now on PUMA.com,57k,165,1 year ago
307,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118728944_1012592105859678_6324073161046344885_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=HSuEV0Z-vpMAX9BwHAw&edm=APU89FABAAAA&ccb=7-4&oh=0e32085e113eff9eef003f84724cafe6&oe=615CDB4D&_nc_sid=86f79a,64 BIT BALLIN. RS-Dreamer Super Mario 64 available now on PUMA.com,63k,197,1 year ago
308,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118774949_312142073348414_4048586205660303309_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=U6YCLlBphN8AX-ST-aN&edm=APU89FABAAAA&ccb=7-4&oh=e9efb8311689f5357efb9e40958df6d1&oe=615E1392&_nc_sid=86f79a,"So long, Bowser. RS-Dreamer Super Mario 64 drops tomorrow.",45k,334,1 year ago
309,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118765857_357409525427684_5274741055139292499_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=DjCVkGufAZ4AX_FBT_n&edm=APU89FABAAAA&ccb=7-4&oh=00ccca6e370475ae5142ee459943e2e7&oe=615CA5C3&_nc_sid=86f79a,Slide Future Rider into your rotation,51k,171,1 year ago
310,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118648508_1457685731286201_4241805485379621840_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=nvwtJFgM78QAX_rvB-i&edm=APU89FABAAAA&ccb=7-4&oh=9ba65699070e315a0b36a2d36ff5ea5a&oe=615E4150&_nc_sid=86f79a,"“Make sure you get my kicks in there”
👟: Future Rider Neon",48k,151,1 year ago
311,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118637075_1114474688991506_1514899104643762002_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=WVdsIu7pGqgAX9WwEzd&edm=APU89FABAAAA&ccb=7-4&oh=6101f6b55ca87d4fd6d0b5679d2fcc03&oe=615E2AA8&_nc_sid=86f79a,"Wearing these as I type and I promise you they’re as comfy as they look. Calibrate Runner now available in the US.
📷: @aubrewinters",90k,159,1 year ago
312,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118474629_338895357482566_6027388844811138998_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=YbBdr5THHt8AX8VlMEg&edm=APU89FABAAAA&ccb=7-4&oh=f3d9c156fe3ffb85a6483ed886eeffcc&oe=615CD698&_nc_sid=86f79a,"Out the lab, onto your feet. Calibrate Runner available now on PUMA.com in the US",74k,180,1 year ago
313,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118472004_703975026995791_4533183851824384583_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=8pSTveKa-PAAX9fkuQb&edm=APU89FABAAAA&ccb=7-4&oh=f1a710274a5d1bbd7412fc6ce3357849&oe=615CF7C6&_nc_sid=86f79a,Its finally here. Calibrate Runner is the first 👟 with XETIC Technology and it has just dropped. Available now on PUMA.com in the US,114k,438,1 year ago
314,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118400587_745452692966720_3183126627493544538_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=VjUZMQVX7X4AX_Ho4it&edm=APU89FABAAAA&ccb=7-4&oh=7b137b12866646a6bade79feffa0a117&oe=6158F993&_nc_sid=86f79a,"@taylorcassidyj reminding us that #OnThisDay in 1963, thousands of people marched together in support of racial equality #BlackLivesMatter #BlackVoices",14k,92,1 year ago
315,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118540711_3633398826672923_2092237835420369711_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=psj-xjH2xEkAX-J_ppn&edm=APU89FABAAAA&ccb=7-4&oh=b4709d89eb769d6e9cbb9baf4dbf7759&oe=6158ACBC&_nc_sid=86f79a,This shoe was designed by computers... I for one welcome our new robot overlords. Calibrate Runner featuring XETIC Technology just dropped.,21k,163,1 year ago
316,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118285266_962368400910996_7355049012761007793_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=GOpH7VThlqwAX8EdUXd&edm=APU89FABAAAA&ccb=7-4&oh=d3fabf4f682fafee1607b149e5721053&oe=615DC29E&_nc_sid=86f79a,Calibrate Runner ft. XETIC Technology drops in the US tomorrow 👀,28k,148,1 year ago
317,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118267687_328185665211065_7217205246607626625_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=IJMhE8242ysAX88hP3g&edm=APU89FABAAAA&ccb=7-4&oh=a0c28a89dd7c5c7022487648558b9535&oe=615DE5CF&_nc_sid=86f79a,Your feet will thank you. UltraRide available now on PUMA.com,73k,185,1 year ago
318,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118198244_605601669984417_6266852187677682064_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=-S0lnFaP1SkAX8o2tDf&edm=APU89FABAAAA&ccb=7-4&oh=6aa1e6992a5d7d25b2541af5d4e81c9e&oe=615D403E&_nc_sid=86f79a,"From the lab, to the street 🔥. Calibrate Runner featuring Xetic Technology. Coming soon. 
📸: @soberyungwalter",43k,150,1 year ago
319,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118135825_331097154685435_3431523706189198449_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=U36RNQj8nwUAX_LulpP&edm=APU89FABAAAA&ccb=7-4&oh=4889f8514bc997b2491d03e5a04263f4&oe=615D6BE5&_nc_sid=86f79a,"Anyone elses camera roll full of these? 
👟: Kyron Wild Beasts",53k,182,1 year ago
320,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117999205_693356091266871_7190871182851364949_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=FEpWnPF5cSEAX-Knp2h&edm=APU89FABAAAA&ccb=7-4&oh=540354a7f5c1d0b04fa49c33d504e1b3&oe=615DA9F0&_nc_sid=86f79a,"We feeling these? Kyron available now on PUMA.com
📷: @thesolewomens",69k,135,1 year ago
321,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118139951_210467223746541_5624854680984238000_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=OBikjCWUhg4AX8GUN3i&edm=APU89FABAAAA&ccb=7-4&oh=cb02bbcc08580ee5675e7822bf72c2f6&oe=615D909B&_nc_sid=86f79a,Calibrate Runner. Dropping real soon 👀,29k,120,1 year ago
322,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118067572_305783577192296_4814938342552373404_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=vFpTlTAL1xEAX90Qzro&edm=APU89FABAAAA&ccb=7-4&oh=2de044be80bd5d63304fcc7f5db06244&oe=615D5F9D&_nc_sid=86f79a,Ok we had fun in the lab with this one. Calibrate Runner (with the brand new XETIC Technology) coming soon.,45k,427,1 year ago
323,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/118192471_766399247521243_4454750425962074356_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=sptpIYnZXqIAX9p7NQy&edm=APU89FABAAAA&ccb=7-4&oh=db5f8c0f9a0067c0825eaba707053721&oe=615878A8&_nc_sid=86f79a,"A conversation about racism and discrimination with @LewisHamilton, @TommieSmith68 and @ThierryHenry.",13k,146,1 year ago
324,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117894368_157322026009940_2712051625703265206_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=dij_uTw4d4IAX9V6_Fj&edm=APU89FABAAAA&ccb=7-4&oh=ba35eca7c21c69f1f8109cdf2649dbee&oe=6158D57D&_nc_sid=86f79a,Rumor has it @readchoi is still on the run 😂,105k,682,1 year ago
325,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117686784_336156637422418_123998937437068138_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=-dFkmqbx_OcAX8lqzBl&edm=APU89FABAAAA&ccb=7-4&oh=37ec1184713a6255fd0186b710fe7504&oe=615C9407&_nc_sid=86f79a,"Blood, Sweat &amp; Tears RS-Dreamer available on @footlocker in the US at 10am ET",47k,138,1 year ago
326,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117804325_727236108060804_1503445215526788933_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=7eAaUqEKAtEAX8-Cv_O&edm=APU89FABAAAA&ccb=7-4&oh=cc0c61810b0822dbaf865f88aff2bb17&oe=615D5B67&_nc_sid=86f79a,"RESPECT THE BLOOD, SWEAT &amp; TEARS. NEW RS-DREAMER COLORWAY JUST DROPPED ON PUMA.COM 

(ADDITIONAL DROP ON @FOOTLOCKER .COM IN THE US TOMORROW @ 10AM ET)",63k,249,1 year ago
327,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117651451_207213294072353_3164883458467123151_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=gaCWB995peAAX9ZXStV&edm=APU89FABAAAA&ccb=7-4&oh=f141819375f8fa33eae3883123676e18&oe=615D5A78&_nc_sid=86f79a,"These socks hit different. If you know, you know.  #SuedeSunday
Rg: @bogdanpenkov",85k,297,1 year ago
328,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117399425_194415635364696_2989788226158860846_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=gf1Tc8Mgpe4AX_dlxmj&edm=APU89FABAAAA&ccb=7-4&oh=c6e463eccfa2753a6dd2921138e56981&oe=61587D65&_nc_sid=86f79a,"Senna has good taste. 
📸: @sennaurrlife @omarurrlife",84k,597,1 year ago
329,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117593274_2763584490520764_6083894383145445644_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=YiFkliPAvuEAX_NQVe4&edm=APU89FABAAAA&ccb=7-4&oh=562e5788f959afed9932ce37b25b1bea&oe=615C793C&_nc_sid=86f79a,Jheeze @antogriezmann 🔥 ULTRA available now.,66k,153,1 year ago
330,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117364583_123097692662335_1639881779419032056_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=PUfhVGKWzb8AX9tUBg_&edm=APU89FABAAAA&ccb=7-4&oh=54de8ca292ff590360e41a78f108632a&oe=615D7CE5&_nc_sid=86f79a,You crazy for this one @pumafootball ☄️ ULTRA just dropped. Good luck catching it 💨,44k,122,1 year ago
331,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117419428_1367052056818143_3414493855672639020_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=maDWx-1r-tsAX_-GbDf&edm=APU89FABAAAA&ccb=7-4&oh=e6035d3c93f621ce707e3c9bc3ab0693&oe=615E078F&_nc_sid=86f79a,Big summer vibes. RS-Fast available now on PUMA.com,80k,364,1 year ago
332,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117340292_293380321992941_7387166600365630978_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=L1Ab4tEEd5YAX9Etx_Q&edm=APU89FABAAAA&ccb=7-4&oh=c876a0a27ddf92c06bd7e8ea6aeaa046&oe=615CD3BD&_nc_sid=86f79a,"First look at the RS-Fast. What you thinking?
📷: @jameskirkham",105k,285,1 year ago
333,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117313989_700156317230159_8737802014638964278_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=4QYmL6JaDXgAX9izT-k&edm=APU89FABAAAA&ccb=7-4&oh=844c22616b4034de7696fe510a8ac3ef&oe=615DA422&_nc_sid=86f79a,"Do you even Suede? #SuedeSunday
Rg: @just.in.puma",92k,454,1 year ago
334,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117060299_2860427864235989_8738873444761007130_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=80TcCIeR7KEAX_Zk65u&edm=APU89FABAAAA&ccb=7-4&oh=85ba742a6ce457f8d19396d2d1f46ddb&oe=615DF4BA&_nc_sid=86f79a,Little old Citeh. 💙,32k,82,1 year ago
335,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117110361_582509532376878_2477489746890967344_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=SlXv6baFp78AX-8McNO&edm=APU89FABAAAA&ccb=7-4&oh=b963e18b34bd8225a85ecdec1928a512&oe=615CEB89&_nc_sid=86f79a,FRIDAY,92k,269,1 year ago
336,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117110361_582509532376878_2477489746890967344_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=SlXv6baFp78AX8DzpLQ&edm=APU89FABAAAA&ccb=7-4&oh=aa163cd1ee691ddf1b67789de8a0f9b5&oe=615CEB89&_nc_sid=86f79a,FRIDAY,92k,269,1 year ago
337,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117308725_1236261303386521_6789915851354282558_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=9rnCqoQOMZkAX_wJHDL&edm=APU89FABAAAA&ccb=7-4&oh=3511a6512212955d7ff06a1b85c6bee0&oe=615DD3C4&_nc_sid=86f79a,Giving you that close up of my new kicks. Youre welcome. Mile Rider out now.,56k,240,1 year ago
338,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117119917_519934102122929_7482081788344232930_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=UEFINyJIBhUAX_0Xvir&edm=APU89FABAAAA&ccb=7-4&oh=8b6f08bf7f8328d9fda7d5169439ad8e&oe=615D5012&_nc_sid=86f79a,@winnieharlow in the Mile Rider is a MOOD 🔥,96k,409,1 year ago
339,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/116938290_629970807920959_5832996035254889563_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=niqX1scrJ5wAX9FYKgY&edm=APU89FABAAAA&ccb=7-4&oh=d15a21f397dc599eb7b234e3532c681d&oe=61589D9B&_nc_sid=86f79a,"We went all out in the lab, ran thousands of simulations, and had PhDs work overtime to create the new XETIC Tech. Featured in the Calibrate Runner. Dropping soon(ish).",23k,806,1 year ago
340,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/116043594_117880720013326_6281394803016100893_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=sTKJIlUTrEkAX-_Ih43&edm=APU89FABAAAA&ccb=7-4&oh=1637d4fbcbf4f48909b842e983691377&oe=6158744B&_nc_sid=86f79a,XETIC. Designed in the lab. More info coming soon.,31k,392,1 year ago
341,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/116599127_184718036411257_6432372579532938752_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=TVhTenSuZ10AX-Gf2Vd&edm=APU89FABAAAA&ccb=7-4&oh=4535fe23bb5001e558bb9b12e3440555&oe=615C6DF7&_nc_sid=86f79a,"Classic. #SuedeSunday
Rg: @robbi_ak",102k,322,1 year ago
342,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/117112323_123815849409136_6209728786819544855_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=TiumXOHk93wAX_tr1Dh&edm=APU89FABAAAA&ccb=7-4&oh=9992490fd2d6c21e6ca9d2ff20650165&oe=615CA669&_nc_sid=86f79a,COLE WORLD NO BLANKET. RS-Dreamer sold out on us.puma.com but available at @footlocker from 10am ET.,79k,423,1 year ago
343,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/116427806_162562792009629_3337396048809634096_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=stwkrNb4G58AX9C_OUa&edm=APU89FABAAAA&ccb=7-4&oh=eee40d00cf9e4f9da563a5d5bc035fea&oe=6158DB54&_nc_sid=86f79a,FINALLY #nbaisback,14k,40,1 year ago
344,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/116875552_3487891381234753_5617455297188073674_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=meqbF3NONGEAX88OhfA&edm=APU89FABAAAA&ccb=7-4&oh=955f717fc0786937e16703fac6f406c1&oe=6158B4F8&_nc_sid=86f79a,We got time to get Grizi in the bubble @nba?,27k,126,1 year ago
345,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/116252912_625003954787751_1835544805003233885_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=IqjSVesfNSIAX-E6F3J&edm=APU89FABAAAA&ccb=7-4&oh=d264b10f74c9629372e1300d87912948&oe=615C811D&_nc_sid=86f79a,When the 👟 matches the 🚘. @mercedesamgf1 RS-X³ available now on PUMA.com,78k,246,1 year ago
346,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/116357275_102832494822402_7987700608493326422_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=GZrc7aeVMAwAX86eERn&edm=APU89FABAAAA&ccb=7-4&oh=7d243235fe29377ca3bf7f17c41dc06d&oe=615D3A84&_nc_sid=86f79a,July 31.,45k,308,1 year ago
347,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/e35/115451462_3149035741800839_1595251837992691628_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=qOPdCzHPnqsAX-oLxdK&edm=APU89FABAAAA&ccb=7-4&oh=94897ba878c75e0eee09b106f85e74c9&oe=615DC900&_nc_sid=86f79a,🌊,120k,265,1 year ago
348,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/114585174_125270732584427_3477806234569069238_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=TFawgNBCyz8AX9bIaGu&edm=APU89FABAAAA&ccb=7-4&oh=b3ea9e364c9939eb36b96028ecc638fd&oe=615D402A&_nc_sid=86f79a,"Wheel of Suede. #SuedeSunday
Rg: @certlass",57k,252,1 year ago
