,product_name,product_review,user_rating
2915,Pirate Paradise,"Poured from a 12 oz bottle into a yellow/orange prairie Dino glass.  Pours a deep brown body with a light brown head that reduces quickly to leave a ring.  Aromas of strong coconut and vanilla, run and milk chocolate.. this is straight chocolate covered coconuts.  On the tongue.. absolutely decadent chocolate coconut macaroons and sweet vanilla rum. Thick rich body, velvety.  One of the best stouts I've ever tasted.. this is a real vanilla coconut stout, kills prop 13",4.84
2916,Speedway Stout - Bourbon Barrel-Aged,"Appearance - The beer poured a deep black color with a mocha colored head.  Smell - The beer had a pleasant bourbon nose. The malts of the beer were also allowed to shine.  Taste - The profile was led by loads of milk chocolate. Bourbon was strong, but not hot or overbearing. The malts were evident as were hints of vanilla. Bourbon became a bit stronger in the finish with just a bit of sting.  Mouthfeel - This was not a particularly thick stout, bit it coated nicely.  Overall - This is a tasty, fairly easily accessible BA stout.",4.66
2917,Speedway Stout - Bourbon Barrel-Aged,"330 ml bottle, Cardinal Pub & Bar, Stavanger. ABV is 13.0%. Pitch black colour, minimal brown head. Aroma of roast malts, bourbon whiskey, oak, chocolate and vanilla, a hint of fusel alcohols. Very moderate carbonation, but not lifeless. Rich and warming mouthfeel. The flavour has the same elements as the aroma, but is not too sweet. A very good beer, but personally I prefer the ""ordinary"" Speedway Stout.",4.09
2918,Speedway Stout - Bourbon Barrel-Aged,"Picked up a 16 oz mason jar draft from the Craft Beer Hop Stop 11-7-20 for $12.00. This is the 2020 version weighing in at 13.0 ABV.  Beer poured black with a nice brown head with the original pour.  Nose is major bourbon barrel, very bourbon forward with a light touch of coffee and vanilla.  Taste is hot bourbon over a large but lighter malt base with a touch of coffee and vanilla. Hopping along with the barrel and coffee balance out the malt sweetness nicely.  Mouthfeel is light to medium bodied and smooth.  Overall this is a really good base beer that is pretty hot so if that is your thing try to get this on tap! For my tastes if this was bottled i would sit on it for about 6 months or so to let the flavors blend.",4.27
2919,Speedway Stout - Bourbon Barrel-Aged,"Had on tap. At last, the stout that I have sought the longest! And it did not disappoint! Midnight black with a mushroom cap, textures reveal themselves in certain lightings. Chocolate brownies, bourbon, wood, vanilla, coffee, soil, molasses, and malts o plenty in the nose. Tastes as it smells, caramel makes a strong appearance, dark fruits and coconut in a lesser way, but less coffee and earth. Feel is malty, lush, warm, thick, yet sweeter. While very good I think I would go back to the orignal more often.",4.52
2920,Speedway Stout - Bourbon Barrel-Aged,"750ml bottle poured into a snifter.  A: Motor oil black with a short-lived brown head and spotty lacing.  S: Brownie batter, fudge sauce, semi sweet dark chocolate, roasty malt. Black coffee. Bourbon ball candy, barrel char, bourbon.  T: Follows the nose. Big wave of chocolate, fudge, and double chocolate cake up front. Blackstrap molasses. Coffee is fading, but there. Bourbon ball candy and a ribbon of caramel. Roasty and a bit woody. Barrel char and oak. Bourbon rides up middle to end. Finish is all barrel and smoke.  M: Huge, chewy, weighty, and coating. Ample carbonation prickles at the tongue. Big bourbon warmth.  O: One of the best bourbon barrel aged stouts on planet Earth, period.",4.66
2921,Speedway Stout - Bourbon Barrel-Aged,"May 10th, 2016 - Rounding up the trio of Alesmith Stouts and their different flavor variants is the Barrel Aged version of the OG, with a high price, an ABV and my high expectations. The smell is potent, even from a 4 oz. taster glass, and shows off the barrel aging and oak nicely. The flavor is also exceptionally smooth, strong and potent, with a solid hit of alcohol, and a good bourbon taste. Solid, meaty and strong, it's a triple threat, and definitely worth of following the other Speedway styles.  September 3rd, 2015 - The Alesmith Vietnamese Coffee stout is a premier beer, but the Bourbon Barrel Aged version is no slouch. With a smooth, opalescent look it offers classic and classy alcohol and oak notes, smoldering with ethanol. The taste is much gentler, both sweet and delicate, but also bold and robust. A licorice sweetness mixes with the taste of Japanese whisky, and a thinner palate let's everything shine through.",4.21
2922,Speedway Stout - Bourbon Barrel-Aged,"I'm a huge fan of Fremont's Barrel Aging Program, and even as Goose Island sold out, Bourbon County remains a brew to benchmark against. It is rare to meet a BA Stout of this caliber and this is exactly what we have with the BBA Speedway. It's good - better than BCBS on their off years. Maybe better than their best.",4.59
2923,Speedway Stout - Bourbon Barrel-Aged,On tap at the brewery. Opaque dark chocolate color with a thin tan head. A nice barrel aroma along with some chocolate and coffee. The taste was as expected. Bright coffee up front followed by a hefty chocolate presence all wrapped in a bourbon blanket. Full bodied with a slick feel. Outstanding.,4.46
2924,Speedway Stout - Bourbon Barrel-Aged,"Bottled 10/30/13.  Nice dark pour, not too viscous but nearly black in color. Not too much head or lacing, but the color and appearance looks great.  Predominantly dark fruit and chocolate on the nose. Very, very mild oxidation, but that’s just me being picky. Hints of dark, roasty coffee on the back end.  Damn, this has held up incredibly well. Boozy, charred oak, bourbon flavors make way for a perfectly balanced base of roasty coffee with hints of dark fruit and chocolate flavors.  Smooth mouthfeel, warming and boozy but a good weight to it. Bourbon and roast linger.",4.49
2925,Speedway Stout - Bourbon Barrel-Aged,"Tasted on tap at Ansari's Eagan, MN during Black Friday tap takeover. I tried this beer first and it was by far my favorite of the 4 sampled that afternoon. Thick, smooth and tasty. I've yet to be able to find a bottle of this in trade but sure glad I've at least gotten to try it now.",4.5
2926,Speedway Stout - Bourbon Barrel-Aged,"08/2014 - This shit is crack; impressive bourbon, caramel, cocoa, malts too up front; sweet, flavorful, bourbon, coffee, lactose, vanilla on the palate; solid mouthfeel that lingers.",4.46
2927,Speedway Stout - Bourbon Barrel-Aged,A little bit of a booze bomb so make sure you aren’t going anywhere if you have it. Nothing special about this one and was pretty standard when it comes to BA stuff.,4.23
2928,Speedway Stout - Bourbon Barrel-Aged,"Appearance: Dark brown bordering on Black The beer has has a fairly small dark brown head which faded to a ring.  Smell: Moderate Bourbon notes, coffee followed by brown sugar notes.  Taste: The Bourbon, coffee and brown sugar notes from the nose come through in the taste profile. I also get some fairly noticeable oak notes, and roasted malts. The finish is fairly dry.  Mouth-feel: Medium to full bodied with a modest level of carbonation appropriate tor the style.  Overall: A good bal-aged Imperial Stout.",4.25
2929,Speedway Stout - Bourbon Barrel-Aged,"2018 vintage, on tap in a 10oz flute. Carbonation is subdued and the beer only has a very slight ring of dark brown head. Drank side by side with a Jamaican Speedway - these beers are quite easily distinguished in appearance and in taste, which surprised me a bit. I've had quite a few of the Speedway variants now and they all have their own very unique traits.  Barrel Aged Speedway has quite a lot of bourbon to the nose and taste. The coffee is rich and roasty, but not strong and lacks any acidity. The barrel is also quite present with a light, woody dryness.  To this day, I still think that Rye Vietnamese Speedway is one of the very best beers in the world - and bourbon barrel aged Speedway isn't far behind it in quality. I'd like to see what some age would do to this beer (but not too much - I had a 2013 recently that was tremendously oxidized).",4.66
2930,Speedway Stout - Bourbon Barrel-Aged,"750ml bottle - 2015 vintage  Pours pitch black with a creamy brown foam head. Smells strongly of wood and oak, bourbon, vanilla, caramel, dark toffee, caramelized brown sugar, molasses, dried dark fruits, raisin, fig, coffee, dark chocolate, with earthy herbal grassy pine. Tastes pretty exquisite with a great blend of aforementioned flavors, oak barrel, bourbon, vanilla, caramel swirl, maple, dark toffee, caramelized brown sugar, molasses, dried dark fruits, raisin, fig, dark chocolate, roasted coffee, with earthy herbal grassy pine. Feels medium bodied, creamy and smooth with moderate low carbonation. Overall a real nice and rich bourbon barrel aged imperial coffee stout.",4.83
2931,Speedway Stout - Bourbon Barrel-Aged,"Tasted from 2013 bottle. Pours jet black with tan head. Not much head. Lots of caramel, molasses, maple, bourbon on the nose. Thick and chewy mouthfeel with a little alcohol heat. Flavors of bourbon, brown sugar, molasses, caramel, cocoa, coffee, vanilla. Huge complex beer that is incredibly well done.",4.78
2932,Speedway Stout - Bourbon Barrel-Aged,"2016 vintage. 750 mL bottle poured into snifter.  Black, thin tan head  Bourbon, vanilla, dark chocolate, and coffee in the nose. Excellent balance between barrel, coffee, and base stout.  Taste follows the nose with bourbon up front along with dark chocolate and coffee, hint of dark fruit. Very balanced  Full-bodied, perhaps just a touch overcarbonated for my taste",4.44
2933,Speedway Stout - Bourbon Barrel-Aged,Had this on draft at the 2017 San Diego Beer Week at the brewery.  BBA Speedway stout has a great roasty malt flavor with a great amount of bourbon flavor.,4.84
2934,Speedway Stout - Bourbon Barrel-Aged,"2013 bottle now aged 4 years.  For the first time I'm appreciating oxidation in a beer. It certainly is but I'm strangely not put off by it. The coffee in its original form is long gone, but a shell of where it was remains with outlier elements of char, roast, and pepper.  There is still a large amount of sweetness and barrel in this beer. Loads of vanilla, carmelized sugar, toffee, brown sugar and bourbon.  It's leaves you dry, spicy, and satisfied  Overall it's a shame I didn't get to try this fresh but even with such age it's entirely evident what a carefully crafted top tier beer this is.",4.02
2935,Speedway Stout - Bourbon Barrel-Aged,"Description: Appearance is jet black, like the normal Speedway, with little to no head. Smell is full of oak but not so much bourbon. Coffee, dark chocolate and roasty notes are also apparent. The woodiness of the oak really comes through on the taste and adds a lot of earthiness to the beer. Taste is not as coffee heavy as the smell. Feel is more like a porter in that it's a little light for a stout. Minimal carbonation and smooth drinking.  Suggested food pairing: BBQ ribs  If you like this beer then you should also try: KBS  Overall: 4.5 (This beer is very good and I would definitely have it again) This is certainly a great derivative of an already stellar brew. Feel is a little thin and it could use more bourbon flavor but this is an all around fantastic beer!",4.42
2936,Speedway Stout - Bourbon Barrel-Aged,"Black color with dark brown head. Aroma has slightly acidic coffee, even a bit green with some bourbon in the background. Taste is sweet at first, fudgy, continues with sweetened coffee and bourbon, a hint of green coffee bitterness on the finish. Full bodied, medium carbonation. Really nice variation of the base beer, adds a nice flavor complexity.",4.5
2937,Speedway Stout - Bourbon Barrel-Aged,"Dark cola brown in the glass with bits of light coming through the edges. No head lingers in the glass but there was lovely carbonation at first. Barrel and coffee comes through in the most but the barrel is not super pronounced. Roast, slight chocolate and vanilla and booze is there but well balanced and dare I say hidden. Taste is somewhat sweet with a roasty middle and followed by a woodsy back end with the slightest bourbon bite. Feel is kind of thin especially for the style. It has slightly more carbonation than is usual for the style but barely any objectively speaking. Overall a great beer that is very well balanced but could use some more body. Not a coffee bomb at all.",4.56
2938,Speedway Stout - Bourbon Barrel-Aged,"2016 vintage poured into a snifter:  Pours like coffee with moderate khaki head with some retention Smells like bourbon, chocolate, coffee, dark fruit Perfect mix of barrel and base beer, like a mocha frappe Velvety smooth, with a delayed bit of warming as it goes down Overall, a bit short of BAVSS but a monster of a beer",4.8
2939,Speedway Stout - Bourbon Barrel-Aged,"2/18/15 vintage  L - pours a dark paint brown with a beautiful mocha head. Mesmerizing honeycomb bubble structure. This'll do just fine in lieu of morning coffee on this north east blizzard morning.  S - huge roasty lactose character bolstered by the booze. Iced latte and a walnut nuttiness. Almost has a bit of tang to it.  T - drinks like iced coffee too! Sweet cream and more than a few sugars in this roast. There is some fresh, minty hoppiness present that tips this into ""refreshment"" territory. Mellow oak rounds out this wonderfully balanced beer.  F - soft and supple. Not motor oil like you'd expect for a 12% stout, but luscious and creamy.  O - all around great stout. Well orchestrated. Judging by some of the reviews (and what's written on the bottle) this gets better with time. Two years and not a trace of booze burn. Coffee wasn't as pronounced as I expected and the sweeter flavors started to come out, but everything seems soothing and under control. Oak character definitely seems more robust but I'll have to try another fresh to see what's what.",4.44
2940,Speedway Stout - Bourbon Barrel-Aged,"On-tap 2/10/2017 at Natty Greene’s Tavern in North Attleboro, MA, served in a tulip glass.  A: The beer is a deep dark brown color, with a thin beige head that fades slowly and leaves a thin lace on the glass.  S: The aroma contains strong bourbon along with coffee, chocolate, molasses and a faint touch of hops.  T: The taste starts out sweet with flavors of bourbon, molasses, coffee and chocolate. Then a hearty roasted malt character comes in. The hops presence is extremely mild as it should be and there is a very good balance. The after-taste is slightly sweet.  M: Very smooth and quite viscous, medium-to-heavy body, light-to-medium carbonation, finish is slightly sticky.  O: Very tasty, goes down dangerously easy, slightly filling, strong kick, very good representation of style, this is a very good big stout to sip on for a long time.",4.46
2941,Coconut Vibes,Blend #3 version poured from the bottle into a snifter. So happy to be able to try this after getting in trade from another BA. Wonderfully thick with a hint of booze and LOTS of coconut.,4.75
2942,Coconut Vibes,"750 mL bottle. Pours inky and viscous black with floaty coconut bits. Smells of strong coconut and fudge. Tastes of coconut, chocolate, hefty roasted malt. Gets a little soy saucy. Very heavy, but not excessively sweet. It smells great and tastes great up front, but too much soy sauce.",3.52
2943,Coconut Vibes,"Easily my favorite non-BA coconut stout. It's basically coconut candy in a well done base stout. The coconut aroma stops you in your tracks. Mouth feel is on the thicker side for a non-BA, gets better as it warms. Easy 5/5.",5.0
2944,Coconut Vibes,Tastes exactly like a chocolate dipped macaroon. Shared knocks it out of the park and balances chocolate and coconut so well in this beer. Glad I was able to try this one.,4.87
2945,Coconut Vibes,"Batch 3. Bottled a few months ago.  A: Pours black, viscous, with a smattering of dark brown head that dissipates to a razor-thin ring almost immediately. No lacing, no retention to speak of. A few flecks of coconut on the surface.  S: Toasted coconut and dark chocolate bar, light roast, vanilla extract, and sweetness.  T: Thick, melted dark chocolate, toasted coconut, a touch of tannic roastiness on the middle of the tongue, vanilla bean. Medium sweetness brights out the dessert-like character.  M: Extremely thick, full bodied, chewy, with light carbonation—a bit lower than needed to cut the body. Just a wisp of alcohol heat.  O: Not mindblowing, but pretty tasty dessert beer. The thickness and sweetness limit the drinkability, making it difficult to enjoy more than a small taster’s worth.",4.42
2946,Coconut Vibes,"Sweet AF, but you know that going in... the coconut is on point, body thick and oily, still super sweet. While the coconut is prominent, there is a lot more going on with bittersweet chocolate, muted coffee and some sweetness. Overall a great beer but definitely for sharing.",4.78
2947,Coconut Vibes,"This one pours a syrupy and inky looking dark black color, with basically no head or lacing.  This smells like creamy and sweet toasted coconut, chocolate syrup, fudge, vanilla, and caramel.  It’s called Coconut Vibes and sweet coconut is definitely the dominant vibe here - like a coconut cream truffle or something along those lines. It’s got a wonderfully lovely creamy flavor to it, with just a touch of roast and spice to prevent any impression of a cloying beer. There’s obviously a lot of coconut here, but it’s not overdone - too much of everything is just enough, as Bob Weir sometimes sings. I imagine the BA version of this is dynamite.  This is thick, creamy and just slightly syrupy, with a lower and soft level of carbonation.  This series represents delicious beers that are maybe a touch easier to get the main Side Project stouts, and that’s something to be celebrated.",4.28
2948,Coconut Vibes,"Motor oil black with burnt brown edges and no head but for some floating chunks of coconut lipids.  Taste is waffle cone and tangy chocolate malt with a touch of raisin. As it warms it develops some serious toffee and peanut brittle, but it's syrupy thick and sticky, and pretty cloying with a warming heat. I also get a little molasses on the nose.  It's no where near as good as the previous Coffee Shop Vibes, and it doesn't touch the Kane Coconut ANTEAD I had in the same sitting. Considering this batch 2 bottle got a huge amount of hype, it's just another STL bottle that didn't live up to it.",3.97
2949,Coconut Vibes,"750ml bottle, batch 2. Supposedly 4x the coconut addition of the first batch. It shows, it has way too much coconut in it, which doesn't mesh very well with the big chocolate fudge of the base beer. It is too intense on both counts, which normally is not a bad thing but they just don't really balance well with each other. It's too sweet and weirdly cloying. Full bodied, creamy, thick and viscous- but the coconut and the imperial stout just didn't work. I think it just needed the barrel aging to really smooth it out and add something to break up the weird duopoly of sweet coconut and sweet chocolate malt.",4.23
2950,Coconut Vibes,"Very viscous like motor oil on the pour. Opaque with a modest dark tan head that settled quickly. Aroma was full-on pastry with rich chocolate, salted caramel, faint coconut, and vanilla. Taste followed. Very thick and dessert-like. Flavors were bright, although on my palate the coconut tasted more like a sweet marshmallow compliment to the chocolate. Delicious and well-executed but I prefer less sweetness on the end.",4.21
2951,Coconut Vibes,"It is absolutely mind-blowing how thick this beer is - it's surprising that a Russian imperial stout bears absolutely not trace of hop or bitterness... it's smooth, thick, and rich, with loads of chocolate and coconut. I'd love to drink this every day, but it's so much sensory overload that it blows up your palate. Also, diabetes.  Incredible beer - absolutely world class. The only coconut beer that I've had that is even on a level is barrel aged Coco Vibes. This one is the beer to beat.",4.8
2952,Coconut Vibes,"L: Outrageously thick oily pour with a thin rust-colored head S: Toasted coconut and suntan lotion T: Liquid almond joy - copious coconut that is amply complemented by heavy doses of dark chocolate, milk chocolate, and cacao nibs with a slight nutty finish F: Thick and chewy O: Incredible beer - Blend #2 lived up to the hype for me. While it was very coconut-forward (as expected), I was surprised by the range and complexity of chocolate flavors. Very well executed and among one of the best non-BA stouts I've ever had the opportunity to drink. Well done.",4.93
2953,Coconut Vibes,"Coconut Vibes b2  Holy F'ing Coconut Batman!!! This beer is one step from just a straight up melted mounds bar in a glass. Fore sure different than anything I have had up till this point, but it does get a knock for also being the sweetest beer I have ever consumed. Luckily I shared with a few others, could not see drinking more thank 5-8oz's in a sitting.",4.64
2954,Coconut Vibes,"Coconut Vibes b3 bottle I purchased from Side Project The Cellar.  Pours a very deep dark black, with unusual lacing foam which dissipates relatively quickly. This leaves the just the black liquid with fine coconut bits that you could see floating around (very fine size, really). Aroma has coconut galore and milk chocolate. Milk chocolate coconut liquified Almond Joy bar, is what popped into my mind as I took first sip. Nutty and sweet, yet it works. Super well integrated coconut. No hint of artificial flavor at all. Thick!  Compared to b2, this still has a load of coconut aroma, flavor, etc.... everywhere, but I think somehow is also a bit restrained relative to b2. I prefer this batch to the b2.  -------------------- Coconut Vibes b2 bottle I purchased from Side Project The Cellar.  This looked extremely dark, and caramel colored brown foam. Very unusual related to typical foam I see. The smell was huge amount of toasted coconut. It smelled up my whole room upon the pour. Taste was… well, more coconut than any beer I've had and it's not even close. It was loads and loads of creamy coconut to go along with chocolate. Very rich and very sweet. Feel is among the thickest beers I've ever had (probably top 3). It's a crazy tasty beer that's very sweet. This is the epitome of a dessert stout that's meant to be shared.",4.82
2955,Coconut Vibes,"With a mouthfeel like rich, creamy, artisan chocolate milk, and not a hint of boozy heat in it's 13% ABV, this is without question the greatest coconut beer ever produced. If you love Last Snow, Fantastic Voyage or Death by Coconut, this beer is on a whole other level. You can even make a case that this beer might be the very best non-barrel aged adjunct stout every produced. Simply amazing.",5.0
2956,Coconut Vibes,"Pours pitch black with dark khaki head. Nose is sweet coconut, milk chocolate, figs, caramel, coffee. Taste is vanilla, coconut, chocolate syrup. Full bodied, big mouthfeel. A fantastic non-BA stout. Wow.  B2 Massive coconut. Thick viscous syrupy chocolate. Borders on cloying, but an absolutely delicious dessert stout. 4.75",4.74
2957,Coconut Vibes,"The beer pours a Pitch Black with a thin khaki head that recedes quickly. It has low carbonation. The beer smells of toasted coconut, chocolate syrup, and walnuts. It tastes of toasted coconut, chocolate syrup, and walnuts. It has a medium full body, but very smooth. Lots of coconut as advertised, did not lose a step after 6 monthes.",4.62
2958,Coconut Vibes,"Original review was b1....gave it a 4.45.  B2 was a huge step up in mouthfeel, sweetness, and overall coconut flavor. Not sure I've ever had a stout that has the same authentic coconut flavor....floaties included.",4.63
2959,Coconut Vibes,"very nice stout----a nice balance of baker's chocolate (not sweet) and coconut.... medium body, not at all thin, with faint sweetness but more toward the bitter--which is awesome, I don't like overly sweet stouts..... well balanced, with a long finish....really well-made and very quaffable for a stout!",4.49
2960,Coconut Vibes,"Another vibes outing from Shared, this time with coconut. Shared with the Mrs., this pours pitch black, with a dark tan head if aggressive. Wife had a good amount of coconut ""floaties"". Strong malt bill on the nose, intermixed with coconut and a hint of alcohol. Very big and rich on the palate, with a flavor that coats the mouth and stays. Once again, there is a bit of coconut, but I was also pleasantly surprised with a good amount of chocolate. Overall, very enjoyable.",4.62
2961,Coconut Vibes,"L: pitch black, big frothy dark brown head. S: sweet milky lacto chocolate and huge coconut T: sweet milk chocolate, big coconut through the finish, but there is slight cinnamon on the finish which was a nice surprise. F: ultra smooth can super creamy. Medium thickness.",4.59
2962,Coconut Vibes,"from the cask over at the cellar, my golly this is incredible. more intensely flavored and i think more dynamic than either of the coffee variants i have had of this one, and frankly one of the better coconut stouts i have ever come across. the cask pour obviously favors a beer like this, frothy, at perfect temperature, and with an even more silky texture that i think adds to the allure, but the beer is insane regardless of the format. the coconut is definitely toasted, it has that warming, baked, nutty an sweet quality to it, really strongly dosed but also extremely natural, a new benchmark for natural coconut aroma and flavor for sure in one of these. its got just the right amount of sweetness in it, and it brings a chocolate covered sort of vibe out of the malt, both dark and milk, roasty and rich at the same time, and while this is assuredly bitter from the malt at the end, it is far less so than the coffee variants were, just mellow, almost oak aged taste to the finish from the grain. so much body but its pillowy soft, starchy and heavy but also relaxing and creamy and awesome, the perfect feel for these flavors. coconut gets more toasty and earthy later on, and it ramps up with the booze as the temperature rises and it opens up awhile in the glass. an enormously impressive and delicious beer, incredible amounts of coconut to this, scary drinkable for its strength, and just a monument to quality. among the best of the shared beers i have had to date!",4.55
2963,Coconut Vibes,"Cask on tap at SP cellar 11/3  A- Jet black with rich coco looking head S- Chocolate and coconut T- Dark chocolate milk with a very natural and perfect coconut note F- THICK... milkshake thick, especially due to the cask O- One of the standout beers of 2017 for me",4.73
2964,Coconut Vibes,"cask pour at the cellar 11/4/17 - 4.53  revisited out of bottle (batch 1) - 4.59  revisited out of bottle (batch 2). pours pitch black with dark mocha head. the head has bubbles in it like a kid who’s blown bubbles in their chocolate milk. almost has a metallic shine to it. once that dies down there’s some coconut floaties. smells and tastes of sweet coconut and chocolate. pure dessert, but nothing artificial and there’s so much chocolate in the base stout that it backs up the coconut perfectly. slightest bit of booze but nothing close to the 13%. hides it very well. thicker than all hell. possibly the thickest beer i’ve ever had along with Coffee Shop Vibes. overall, a fantastic stout.",4.79
2965,Gggreennn!,"Thanks @Roguer Hazy, for sure. Nice fluffy head, great retention. The nose bursts with guava, followed by orange zest, melon, mango, pineapple and, well, green notes. The flavor jumps off with the citrus first. Zesty orange, creamy tangerine, mango, slightly sweet gritty grain note (in a great way), and a fine line between juicy and a gentle bitterness. But overall, a very smooth ride allowing for all of these flavors to take a turn in the limelight. The mouthfeel is fluffy, medium weight, with a good carbonation level. A smooth bitterness closes it down. Overall, this is what I hope for in a NEIPA.",4.45
2966,Gggreennn!,"Hazy, opaque, pulpy; it's a classic Tree House IPA, along with excellent head production and lacing, and nice retention. Body is right between lemon-yellow and orange.  Would it surprise you to hear that this beer is, well, hoppy on the nose? Very bright and fresh: orange, tangerine, mango, and bright green herbs. Absolutely bursting. Reminds me of classic TG hop bombs, but without any of the dirtiness.  A touch lighter on the palate than the hops on the nose implied. Pineapple, tangerine, lemon, grapefruit peel (primarily on the finish), mango.  Smooth and creamy on the palate, although not quite as full bodied as some of their other IPAs. Consistent with their brand, there is plenty of bitterness alongside the bursting juiciness, along with a bright and semi-dry finish, really readying you for the next sip. No hop burn or astringency.  Tree House are among the leaders of the NE IPA sub-style for a reason. They hop these beers to high heaven in all phases, yet always avoid any burn. The hops are juicy and fruity, but they resist the urge to stick to late- and dry-hopping, completely avoiding the 0-IBU race. The mouthfeel is always smooth and creamy, evoking the Vermont masters who first stood out in that fashion. The result: incredible consistency; juicy, drinkable beers that are still identifiable as IPAs (or as beers, period, in this modern landscape); IPAs that, no matter how many you've had, never fail to impress and deliver.",4.45
2967,Gggreennn!,"A: cloudy; pale gold in color; 1 finger finely pored ivory head that receded to a wispy cap; nice lacing;  S: floral first, then pineapple is predominant with several other aromas noticeable as well, including orange and apricot;  T: juicy fruit from start to finish; tangerine, red grapefruit, and others are balanced nicely; mild citrus pith bitterness at the end;  M: medium bodied; moderate carbonation; dry finish; soft;  O: another of my absolute favorite Tree House beers;",4.49
2968,Gggreennn!,"Pint can in a curvy beer glass.  Another murky straw colored glass of juice. Thin white cap, loads of lacing.  Heavy dose of citrus aroma with a pineapple tropical mix. Stinks up a bit as it warms. Any malt or wheat?  It’s fruit juice as far as flavor goes.  Juicy medium bodied, fairly smooth. Lasting bitterness.  Another glass of juice from TH masquerading as a beer.",3.53
2969,Gggreennn!,"A gift from a friend. 2 days old.  The nose brings grassy hops, pineapple, and melon without screaming 'citrus' like most. The taste is intense. Nothing short of an explosion of hops and citrus flavor. Every kind of hops quality is present here. Herbal, citrusy, bitter, grassy. It's all here. It's like being punched in the tongue. The bitter aftertaste weighs a bit heavy for me. Pineapple, guava, and other fruits are contributors, but not the stars. Feel is nice and smooth with medium carbonation. It doesn't feel heavy or have noticeable alcohol heat.  Stamped on the bottom is: ""Cully eat's pizza with utensils"". 'Eat's'? Seriously? I would expect as much from a band that can't even spell greern.",4.22
2970,Gggreennn!,"16oz can dated 8/4/21.  Pours cloudy yellow with an inch of white head. Moderate retention and lacing. Pungent earthy spruce in the nose with almost a hint of menthol. Medium bodied with a soft, tacky mouthfeel. Big piney bite on the palate with minimal malt and a firm bitterness. Finishes dry with lingering spruce juice.",4.46
2971,Gggreennn!,"Hazy light golden yellow color with white cap and lacing.  Citrus forward aroma, pineapple perhaps, the rest a tropical melange with touches of orange zest. Hop influence is herbal and noticeable.  Taste is full, smooth, tropical citrus with a velvety texture and light hop bitterness. The herbal hoppiness yet balances beautifully with the citrus. Malt provides fullness and a touch of sweetness yet remains in the background allowing citrus to march forth.  Full texture with balancing carbonation.  This is really good. It drinks easily like a well balanced Lager yet is something altogether different.",4.6
2972,Gggreennn!,"16 oz can into pint glass. Per can info, canned 9 days ago. A: Hazy bright straw coloring. Retains 1/2 inch white fluffy head. S: Slightly sweet pineapple, fresh grassy hops, a bit dank/catty as it warms... T: Follows the smell but the fresh hop is forward. There's a battle of sweet malt/pineapple and a bitter burst on your tongue of super fresh grassy hops. The bitterness lingers for a while. M: medium body with moderate carbonation. O: Bold grassy fresh hops on display.",4.56
2973,Gggreennn!,"Poured from a can dated 3/4/21 Orange juice color with a 1 finger white head dissipating to a soapy cap, nice lacing Aroma is a huge tropical mix, pineapple, Mango, guava some orange  Taste is big and fruity pineapple and guava upfront with a lingering orange taste on the back end  Mouthfeel is creamy and thick low carbonation. Finishes with a slightly with a slightly acidic citrus feel  Over all it is really easy drinking, pungent fruit notes and creamy smooth mouthfeel",4.64
2974,Gggreennn!,"A: Pours a hazy yellow orange color with 2 fingers of head that fades down to a decent cap that leaves good lacing  S: Huge waves of tropical fruit up front along with citrus and floral notes. Pineapple and guava stand out  T: Follows the nose. Starts off with tons of tropical fruit followed by some lighter citrus and floral notes. Again, pineapple and guava stick out along with orange and grapefruit. Light bitterness. Finishes with lingering tropical fruit  M: Medium bodied with moderate carbonation. Creamy  O: An amazing NE IPA that is incredibly easy to drink. Super saturated Green meets a slightly lower abv Very Green. Highly recommended",4.75
2975,Gggreennn!,"Sweet, tropical hoppy, and earthy/grassy nose on this one! Taste follows with a grassy and earthy, melon hoppy, subdued bitter finish. Feels great for a single...grassy notes are dominant here. Good, but a little unbalanced with the earthy bitterness.",4.12
2976,Gggreennn!,"Can dated 11/11/20. Wonderful pineapple smell. For some reason, I like the “Green” variants — Very Green, Gggreen, etc. — better than “Green” itself, and this is no exception. Taste starts out with citrus, but finishes with a terrific, lingering, and balanced bitterness. Nice!",4.66
2977,Gggreennn!,Very nice pour into a tegu glass. Cloudy orange hue with moderate lacing that comes off a nice tight bubbled head. Some nose notes of both tropical fruits and citrus fruits. There is some soft baked bread and oat notes that come through as well. The palate brings the resin pine hop notes forward to meet up with the fruits. the tropical fruits more prominent than the stone on the flavor profile particularly some grilled pineapple. The ale finishes beautifully with a richness on the mouth and a good bite of bitterness. Revisited this Oct ‘21 and appreciated it even more.,4.71
2978,Gggreennn!,"Pours a bright medium gold color with a off white 2 finger silky head that has spotty lacing. The aroma has bright, floral tangerine notes. Taste is dense with very pleasant citrus hop flavor. A blast up front that stays to the finish. Not too sweet, but well balanced with a grassiness and light bitterness. Maybe a little stone fruit behind the tangerine. Very soft feel. This one has a great rating that is deserved imo. I wouldn't call it a 5 but certainly close.",4.63
